"index","id","name","alias","type","rating","review_count","price","location","latitude","longitude"
"173","7qOc9gVGPpUNnirvPoZjvQ","Super Charburgers","super-charburgers-tujunga","burgers","4",113,"1",91042,"34.2565","-118.3"
"174","1zEBDOP9UGmbR10Dy6lEPA","Chow Express Chinese Food","chow-express-chinese-food-pacoima","chinese","4",20,"1",91331,"34.2732","-118.412"
"175","7go2tLhRJAVI_C_Q3iD8XQ","Ralphs","ralphs-sunland","grocery","3",64,"2",91040,"34.2604","-118.327"
"176","BnmRWqCwUo1jkJemTUdmYA","Tasty Thai Cafe","tasty-thai-cafe-mission-hills","thai","4",190,"1",91345,"34.2572","-118.469"
"177","xw8sztDtefmuTmJN5PS35A","Kwik Market & Deli","kwik-market-and-deli-sylmar","grocery","4.5",61,"1",91342,"34.3099","-118.474"
"178","FACgWb3Isr5_md9GAxErgQ","Jollibee","jollibee-panorama-city","filipino","3",227,"1",91402,"34.221","-118.433"
"179","w-doGhTR7Zu6gNPIFlceOA","Steeple House Coffee","steeple-house-coffee-sun-valley-2","cafes","5",180,"1",91352,"34.2211","-118.422"
"180","MukzkJdcLd4FLeotzpZtjg","Thai Tasty","thai-tasty-panorama-city","thai","4.5",235,"1",91402,"34.2216","-118.46"
"181","I2Y6ajDqATnACo6L9pRbbQ","Mi Ranchito Veracruz","mi-ranchito-veracruz-north-hollywood-36","mexican","4.5",477,"1",91605,"34.2091","-118.424"
"182","AtG4g_PTF3HWi3hWP6myDw","Tijuana Grill","tijuana-grill-van-nuys","mexican","5",50,"1",91405,"34.2131","-118.466"
"183","RLto3TZQwXQLenj2u2wXJQ","Doctor Hogly Wogly's Tyler Texas BBQ","doctor-hogly-woglys-tyler-texas-bbq-van-nuys-2","bbq","3.5",1192,"2",91402,"34.219","-118.467"
"184","Q_2osW6Xmi0ZPmOoAVhGGw","Eagle Russian and Armenian cuisine","eagle-russian-and-armenian-cuisine-north-hills","mediterranean","4.5",170,"2",91343,"34.236","-118.484"
"185","l9DHGyQTXldIAw5tJYG8EA","Thai Pepper Restaurant","thai-pepper-restaurant-sun-valley-3","thai","4",128,"1",91352,"34.2281","-118.366"
"186","Av98IuqKzzsUGA7RDic2PQ","Los Tres Hermanos Restaurant","los-tres-hermanos-restaurant-san-fernando","mexican","3",288,"2",91340,"34.283","-118.441"
"187","mHZT4yaVVwYH3YtL1b33AA","El Uli Mar y Tierra","el-uli-mar-y-tierra-los-angeles","mexican","4.5",25,"1",91340,"34.293","-118.415"
"188","fCFCoQTkjMwQMrne0cP_Kg","Food With Love","food-with-love-los-angeles-3","tacos","5",68,"1",91352,"34.2082","-118.379"
"189","QQ_VhSM_HuhBKGazCWzA9g","Italia Bakery & Deli","italia-bakery-and-deli-granada-hills","delis","4",266,"2",91344,"34.2737","-118.501"
"190","tUiX1r76zuDyEuZnIKRsXg","Old Sicily Pizza","old-sicily-pizza-north-hollywood","pizza","4.5",494,"1",91605,"34.2161","-118.397"
"191","7T1twZ3FCo-i3GoF01Jcng","Rincome","rincome-northridge","thai","4",640,"2",91325,"34.2572","-118.504"
"192","O_l8gXA24Rr9MYDcKAxKsw","Central Pizza","central-pizza-san-fernando","pizza","4.5",36,"2",91340,"34.2782","-118.436"
"193","xyNpG38DhgMZmcXSCBK2QA","Velag Kabob House","velag-kabob-house-tujunga-2","mediterranean","4",42,"2",91042,"34.2513","-118.294"
"194","UVWF9Kmi-eMnmy4hmGiUAg","Rocamar Seafood Restaurant","rocamar-seafood-restaurant-san-fernando","mexican","3.5",67,"2",91340,"34.298","-118.438"
"195","_xzrJFMUI3mVilw9e_6Lmw","Bambinos Pizzeria","bambinos-pizzeria-sylmar","pizza","3.5",82,"1",91342,"34.3111","-118.435"
"196","Ce1xD9PQlcht8QfA8a3k_w","Balboa Thai Food","balboa-thai-food-granada-hills","thai","4",79,"1",91344,"34.2862","-118.501"
"197","oR-TrB8FDOh_MP_XpwPVIA","Kop Jai Lai Restaurant","kop-jai-lai-restaurant-mission-hills","laotian","4.5",120,"2",93436,"34.265","-118.469"
"198","tnmoqqMoc9CsowwwwktgMg","Cha Cha Chicken","cha-cha-chicken-northridge-3","caribbean","4",336,"2",91343,"34.2284","-118.501"
"199","3ai8Mcln0u0s31ypNnUY4w","Catch 818 Mariscos","catch-818-mariscos-los-angeles-7","seafood","4",32,"2",91406,"34.214","-118.483"
"200","hBBTCjJJKKomadkxzuZARw","Safari Room","safari-room-mission-hills","steak","3.5",181,"2",91345,"34.257","-118.468"
"201","IFBm7mEgqiYcfKKbLhPxBA","Tutti Frutti","tutti-frutti-sylmar-2","icecream","3",54,"1",91342,"34.2934","-118.416"
"202","e_ssfXi0cIrbiuP3OyjDsQ","Rigo's Taco","rigos-taco-pacoima","mexican","3.5",95,"1",91331,"34.2655","-118.402"
"203","U200vePgvOskswuyEdFtnQ","H Salt Fish & Chips","h-salt-fish-and-chips-san-fernando","fishnchips","3.5",40,"1",91340,"34.2828","-118.44"
"204","ECGKfR3p781UF-EqdfQvkA","El Mariachi Loco","el-mariachi-loco-tujunga","mexican","4.5",123,"1",91042,"34.2483","-118.287"
"205","K_W8zqBLnCDu2ICGlrJOIw","Ocha Classic Restaurant","ocha-classic-restaurant-panorama-city","thai","3.5",149,"2",91402,"34.2351","-118.45"
"206","KcKsfJohv4QPzm7o6_nZRQ","RJM Mexican Grill","rjm-mexican-grill-sun-valley","mexican","4.5",308,"2",91352,"34.2191","-118.37"
"207","PFtia3ex8MXGochg18k2Ew","Seventeen Cafe","seventeen-cafe-sun-valley","cafes","4.5",68,"1",91352,"34.2119","-118.357"
"208","v3tHPo5p19Zs952IQd53XQ","Asahi Sushi","asahi-sushi-granada-hills","sushi","3.5",1168,"2",91344,"34.2587","-118.502"
"209","AqdKL6Nb5Eg9m-bhvLoFEQ","El Camaronero Restaurant","el-camaronero-restaurant-sylmar","mexican","4",36,"1",91342,"34.2968","-118.456"
"210","o7GBK_QC0Y3GgMXHVPms0g","Poke-Ya","poke-ya-granada-hills","poke","4",250,"2",91344,"34.2636","-118.502"
"211","xdYfYLBr__Ott1xE99T4Jg","Leo's Pizza","leos-pizza-tujunga","pizza","4",105,"2",91042,"34.2536","-118.297"
"212","b-1vQh5UpqeewaZjq3bPSQ","Mudaepo Two","mudaepo-two-los-angeles","newamerican","3",2,"2",91342,"34.2823","-118.422"
"213","yN4w8nqcdJeYR_RZL5HLKA","Yoshinoya","yoshinoya-sylmar-2","japanese","2.5",38,"1",91324,"34.2932","-118.416"
"214","LZFMnS7Fjj_fZ-_Wbk5BLQ","Los Mariscos","los-mariscos-los-angeles","seafood","2.5",133,"2",91342,"34.3086","-118.45"
"215","XvbCJVM-_xmxXK0caAI2AA","Masis Bakery","masis-bakery-sun-valley","bakeries","3",143,"1",91352,"34.2283","-118.367"
"216","G36457nY0YMnVzEH28xc2A","La Forcaccia","la-forcaccia-panorama-city","italian","4.5",16,"2",91402,"34.2267","-118.449"
"217","2W7zlxd9yLnnbHWBXyaa3A","Sizzling Wok","sizzling-wok-panorama-city","restaurants","4",8,"1",91402,"34.2353","-118.449"
"218","7EsvYsFgDT8bDcCLJjGLyA","Los Camarones Tacos Mariscos","los-camarones-tacos-mariscos-san-fernando","mexican","4.5",56,"2",91340,"34.2823","-118.443"
"219","eOB4jbscKjxFEkNz3IpmRg","Baan Thai","baan-thai-panorama-city","thai","4",287,"1",91402,"34.2219","-118.428"
"220","1BzYlmi2kgwCYp1Ibl0C8w","Grace Grill","grace-grill-los-angeles","newamerican","4.5",15,"1",91352,"34.2211","-118.422"
"221","ARQx4NeElGq8EgSreWp-BQ","El Jayamitla","el-jayamitla-sylmar","mexican","3",29,"1",91342,"34.3181","-118.424"
"222","qrI4Tos0NcsmKHYljsm7BQ","Asian Tasty","asian-tasty-san-fernando","sushi","3",194,"1",91340,"34.2958","-118.418"
"223","CaEwE3oHIzeEcoQ4A6sJYw","El Vendaval","el-vendaval-pacoime","shavedice","4",12,"1",91331,"34.2615","-118.429"
"224","U7OrkLrFAOjf1MqN74DDeA","Fatburger & Buffalo's Express","fatburger-and-buffalos-express-sylmar","burgers","2.5",93,"2",91342,"34.276","-118.397"
"225","hYUIUmQ2Ja4TjLbly2fHaQ","Me Gusta Gourmet Tamales","me-gusta-gourmet-tamales-pacoima","mexican","4",207,"1",91331,"34.2581","-118.433"
"226","Qbyzp-UgKc0GIfKTPd1neg","Manila Sunset","manila-sunset-north-hills","filipino","3.5",164,"1",91343,"34.2435","-118.467"
"227","gaF6Z6MpoWiKjRa12K2Pcg","Pan Tang Restaurant","pan-tang-restaurant-tujunga","thai","4",187,"1",91042,"34.2478","-118.281"
"228","qLEkWNw8XHyNOksykQrjgw","Chor's Chinese Cuisine","chors-chinese-cuisine-sunland","chinese","4",64,"1",91040,"34.2591","-118.304"
"229","P7ycB-yEOP3NfZVzJKVBuQ","Mi Pueblito Restaurant","mi-pueblito-restaurant-pacoima","mexican","3.5",81,"1",91331,"34.273","-118.412"
"230","ZxListiRThL9o0E8I1oXgA","El 7 Mares","el-7-mares-san-fernando","seafood","3",137,"2",91340,"34.2849","-118.44"
"231","qGJgg1gsbLwRmm1gpflrjg","Pulgarcito Del Valle","pulgarcito-del-valle-pacoima","salvadoran","3",27,"2",91331,"34.264","-118.402"
"232","91pdVQWkLoE8PgKUz5MPkA","Good Pho You","good-pho-you-granada-hills","vietnamese","3.5",685,"1",91344,"34.2637","-118.502"
"233","ZjkILq9yXE18fzKPT1cGIA","Lauras Restaurant","lauras-restaurant-arleta","mexican","4",87,"2",91331,"34.2342","-118.44"
"234","yiyi2oniFeuXFlVKzX2zpg","Tacos Mi Rincon Tapatio","tacos-mi-rincon-tapatio-sylmar-4","mexican","4",71,"1",91342,"34.3102","-118.428"
"235","KzwvSmrMoj2K6hcUSkF_nQ","Pop's Chicken Mexican Food","pops-chicken-mexican-food-sun-valley","mexican","4.5",200,"1",91352,"34.2083","-118.379"
"236","H9VxEGMFf2v1UGeH0ppc-w","Tacos El Canelo No 2","tacos-el-canelo-no-2-pacoima","mexican","4",74,"2",91331,"34.2795","-118.419"
"237","5Y3rBa3OSqxq-ZkVBG0Ngg","Prem's Thai Kitchen","prems-thai-kitchen-los-angeles","thai","4.5",295,"1",91343,"34.2351","-118.485"
"238","HgbFSmGYkflISC-zpLxuaA","Tom's Jr Famous Burger","toms-jr-famous-burger-sun-valley","burgers","3.5",22,"1",91352,"34.2471","-118.384"
"239","G1TdyYXDGjGFdHJ72GxdJQ","La Cocina Bar & Grill","la-cocina-bar-and-grill-santa-clarita-4","mexican","3.5",145,"2",91321,"34.3956","-118.484"
"240","t6v6mPsTOv2uxOndIzP0TQ","Old Time Drive In","old-time-drive-in-sun-valley","burgers","3",215,"1",91352,"34.2284","-118.365"
"241","yWzoTtkq9HEAwi3ia43qsg","Leo's Tacos Truck","leos-tacos-truck-los-angeles-6","foodtrucks","4",119,"1",91343,"34.2285","-118.468"
"242","vAl1rQ7-LiTnoWDW3BIraQ","El Mexitamal","el-mexitamal-pacoima","mexican","4.5",13,"1",91331,"34.2744","-118.412"
"243","GU5DjyHHOfMUifFRzAVKtA","Sweet Cherries Diner","sweet-cherries-diner-sunland","diners","4",174,"1",91040,"34.2593","-118.313"
"244","Upx2KWjWLNhSbKbIlg0c-Q","Centro Botanero Mazatlan","centro-botanero-mazatlan-sun-valley","seafood","4",46,"2",91352,"34.2209","-118.368"
"245","7383XRHgTkkTL2Y23bj0ZQ","Playa Costa Del Sol Pupuseria","playa-costa-del-sol-pupuseria-pacoima","salvadoran","3.5",5,"1",91331,"34.2737","-118.412"
"246","G2CgMjGhgcddgARVAff4_A","Sakura Sushi","sakura-sushi-panorama-city","japanese","4",232,"2",91402,"34.2205","-118.433"
"247","pFFuVJlEMn2zQ7uEaXY5Hg","Botanas Locas","botanas-locas-pacoima-2","mexican","3.5",13,"1",91331,"34.2759","-118.398"
"248","auitSrx5FpFLkfHKrksYyg","Spice Up Thai Eatery","spice-up-thai-eatery-los-angeles","thai","4",175,"1",91344,"34.2642","-118.502"
"249","XLjO4i5T2pRNRYtQxjWNkA","Isla Grill","isla-grill-panorama-city","filipino","4",37,"1",91402,"34.2215","-118.433"
"250","fNmtVF78LnWNbKfL8cETTA","Birrieria Apatzingan","birrieria-apatzingan-los-angeles","mexican","4.5",63,"1",91331,"34.2528","-118.425"
"251","i0O3aSrfiWAPljKq3WKrNQ","Olympic Coffee Shop","olympic-coffee-shop-sylmar","coffee","4",53,"1",91342,"34.2918","-118.45"
"252","mOMiaCDGv_a1kaGE3luSmg","Tasty Tacos & More","tasty-tacos-and-more-granada-hills-2","foodstands","5",10,"1",91344,"34.2651","-118.505"
"253","5kpVvuCT4rrjdlGSGXleKQ","El Carbonero","el-carbonero-los-angeles","bakeries","2",10,"1",91343,"34.2323","-118.468"
"254","Apd459nAQ1-Fvq-D78gzMw","Mami King Restaurant","mami-king-restaurant-los-angeles-2","filipino","4",70,"1",91402,"34.222","-118.428"
"255","s_6Czrg4KMZrKtQf68IbwA","Epic Gourmet Taco and Catering","epic-gourmet-taco-and-catering-sun-valley","catering","4.5",200,"1",91352,"34.2155","-118.37"
"256","Lch7ix5HcxnL0LreMA1nyQ","Ocean Cafe & Restaurant","ocean-cafe-and-restaurant-northridge","mediterranean","3.5",321,"2",91325,"34.2574","-118.505"
"257","yErIE4_mCGvaRgT9VdZ9lQ","Super Tortas","super-tortas-sun-valley","mexican","4",74,"1",91352,"34.2153","-118.371"
"258","MzTA7YFXaQAXpfAMR-laZw","Presidente Mexican Restaurant","presidente-mexican-restaurant-mission-hills","mexican","2.5",235,"2",91345,"34.2789","-118.469"
"259","cX0_LO7vDEE2qLRsqlzn-g","El Incomparable Peruvian Cuisine","el-incomparable-peruvian-cuisine-los-angeles-3","latin","3.5",146,"2",91344,"34.2648","-118.502"
"260","j7a5JEF-6miwXU1Rpjnjbw","Birrieria Guadalajara","birrieria-guadalajara-pacoima","restaurants","3.5",2,"1",91331,"34.2582","-118.432"
"261","xXDaGCxOMHg37Kh-jid2Aw","Que Ricos","que-ricos-san-fernando","mexican","3",89,"1",91340,"34.2845","-118.443"
"262","IcJOI3AN62XVQvv6PnldRA","Mandarin King","mandarin-king-northridge","chinese","4",216,"2",91325,"34.257","-118.505"
"263","f6JFTWRWcEIXt1hyhuxlKA","SUSHIRAW","sushiraw-granada-hills","japanese","3.5",560,"2",91344,"34.2573","-118.499"
"264","B992sy357IiOglpSnxSB0A","Tomato Joe's Pizza & Taps","tomato-joes-pizza-and-taps-santa-clarita-2","pizza","4.5",89,"2",91387,"34.3944","-118.466"
"265","6JeY364NDrUxpTjbZLx9zw","The Beignet Truck","the-beignet-truck-sun-valley","foodtrucks","4.5",90,"1",91352,"34.2132","-118.359"
"266","UaBCFh_77XQBt7n0IK3fNA","Town Cafe","town-cafe-sun-valley","breakfast_brunch","4",133,"1",91352,"34.2284","-118.366"
"267","ZPwCSUHWt8CLGUDxV6VtiA","The Original Khun Dang Thai Restaurant","the-original-khun-dang-thai-restaurant-van-nuys","thai","4",322,"2",91402,"34.22","-118.468"
"268","T3NlBHFjJPRqovM_cZeEGw","Double Deal Pizza","double-deal-pizza-sunland","pizza","4.5",86,"1",91040,"34.2593","-118.319"
"269","9quWzsMOpUgy1bS-1jertw","Ay Caramba Restaurant","ay-caramba-restaurant-santa-clarita","mexican","4.5",791,"2",91387,"34.403","-118.458"
"270","x0_CviFLfkq6ylwEJk2Niw","Mariscos El Charro","mariscos-el-charro-sylmar","seafood","3.5",23,"1",91342,"34.3222","-118.479"
"271","XyTkpS0WPSo2q2ij1iPxCw","La FOnda Mexican Food","la-fonda-mexican-food-los-angeles","foodtrucks","4",17,"1",91040,"34.2596","-118.311"
"272","Yx2p3kjBN8iOhnIj5qNdyA","Tommy's Original World Famous Hamburgers","tommys-original-world-famous-hamburgers-north-hills","burgers","3.5",265,"1",91343,"34.2219","-118.476"
"273","x2KZSfiJb6vrjvRriC8vOA","Great Khans Mongolian BBQ","great-khans-mongolian-bbq-van-nuys","mongolian","3",2,"1",91402,"34.2137","-118.446"
"274","Zo1BxEV0OLvsAttEAgNlpw","Denny's","dennys-sylmar","tradamerican","2.5",103,"2",91342,"34.3095","-118.429"
"275","1GZxXn2s2xpA3oxv1Cmthw","Georgios Sports Bar & Pizzeria","georgios-sports-bar-and-pizzeria-sun-valley","pizza","3.5",106,"1",91352,"34.2242","-118.365"
"276","MbmyMSPoLCTM1XPuQHUvwg","Chabelitas Restaurant","chabelitas-restaurant-pacoima","mexican","4",37,"1",91331,"34.2657","-118.422"
"277","HPHPccoRToy7NLUGTjdA5A","El Abuelo Restaurant","el-abuelo-restaurant-san-fernando","mexican","3.5",162,"1",91340,"34.2874","-118.435"
"278","cXVbVPJeqg7ZBGir2YWRlQ","Everest","everest-la-crescenta","burgers","3.5",394,"1",91214,"34.2378","-118.263"
"279","p65qKNLzEBFuCJJBpPYeiA","China Express","china-express-sylmar","chinese","3.5",94,"1",91342,"34.2995","-118.44"
"280","xZbX6QhqyA3brRFbLfRqdg","Maravilla Latin Cuisine","maravilla-latin-cuisine-los-angeles-3","foodtrucks","5",125,"2",91331,"34.2569","-118.419"
"281","M5icY8K-3JN-uVNS8qfb1g","Yoshinoya - San Fernando","yoshinoya-san-fernando-san-fernando","japanese","2",58,"1",91340,"34.2836","-118.444"
"282","RQCaVlrBDAcRVWnQ6yIYQg","La Cocinita","la-cocinita-pacoima","mexican","4",44,"1",91331,"34.2673","-118.42"
"283","sbuki1rH3eYS5PUYOwwkow","Golfo De Fonseca Restaurant","golfo-de-fonseca-restaurant-pacoima","latin","3.5",22,"1",91331,"34.2469","-118.42"
"284","go--flGN1nZ1mJOD8emhSQ","Mariscocos Culichi","mariscocos-culichi-san-fernando-2","mexican","3.5",56,"2",91340,"34.2872","-118.446"
"285","f1dDKCfAZhWPiNdljLI_DA","Anamarias Mexican Restaurant","anamarias-mexican-restaurant-san-fernando-valley","mexican","4",65,"1",91342,"34.2988","-118.459"
"286","mKvNVgjGAv8GBpFCnJK6Tg","Jack Loves Pizza","jack-loves-pizza-tujunga","mideastern","4.5",152,"1",91042,"34.248","-118.285"
"287","SDjYVArz7Z-FDLRQUMWUgw","The Pizza Cookery","the-pizza-cookery-granada-hills-4","pizza","3",262,"2",91344,"34.2591","-118.503"
"288","aUM5B0CYG9Z2tRZIJWa7kw","El Camaronero 2","el-camaronero-2-sylmar","mexican","3.5",29,"1",91342,"34.3184","-118.464"
"289","IMySv-nf-U4zmar5Rk1CgQ","Ono Hawaiian BBQ","ono-hawaiian-bbq-los-angeles-13","bbq","3.5",94,"2",91402,"34.2158","-118.448"
"290","3RFmz0JnuyB9YjEgpFvX1Q","Brioche Cafe","brioche-cafe-los-angeles-2","coffee","4",104,"1",91352,"34.2189","-118.37"
"291","Oap6fS2lWEN6P6qKZ4AALg","Las Lomas Restaurant","las-lomas-restaurant-sylmar","mexican","4",85,"1",91342,"34.3099","-118.473"
"292","yf9ONtVEbbKK5jBI9Afing","Pollos Al Carbon","pollos-al-carbon-van-nuys","mexican","4.5",74,"1",91405,"34.207","-118.432"
"293","1Cwvpx-8whEnM7gvsRHCbQ","Sabrositas Pupusas","sabrositas-pupusas-north-hollywood","salvadoran","3.5",106,"1",91605,"34.2154","-118.396"
"294","eNLMowKx7MOYNxR3TpopSw","Blaze Fast Fire'd Pizza","blaze-fast-fired-pizza-panorama-city","salad","4",189,"1",91402,"34.216","-118.448"
"295","G9Nc0KT97hqnMgyJFEkyZw","Fortune House","fortune-house-lake-balboa-2","thai","4.5",328,"1",91406,"34.2083","-118.508"
"296","Wd1nnl28LQ_FUG-iId0YKQ","VA Canteen","va-canteen-los-angeles","cafeteria","4",1,"1",91343,"34.2462","-118.481"
"297","iNJd91j_frpk79utLYJ9sA","El Patron Tacos","el-patron-tacos-pacoima","mexican","4",35,"1",91331,"34.2473","-118.421"
"298","1OWLDCpRJP1r496g2IUOaw","Kebab House","kebab-house-panorama-city","mediterranean","3.5",13,"1",91402,"34.2229","-118.449"
"299","1e5xUXSUySz1N2ITcOFASQ","Burrito Factory","burrito-factory-sunland","mexican","3.5",96,"1",91040,"34.2593","-118.322"
"300","xi6ignxXDmgq7sHO-tm-hw","The Original Barrio Fiesta of Manila","the-original-barrio-fiesta-of-manila-los-angeles","filipino","3.5",148,"2",91343,"34.2356","-118.484"
"301","6CQpSmX80AzrwVkLDXH2kQ","Burro Gool","burro-gool-panorama-city","restaurants","4",4,"1",91402,"34.227","-118.452"
"302","mmGRtuXhNjwJgk6su960ug","Arby's","arbys-mission-hills","hotdogs","4.5",115,"1",91345,"34.2705","-118.467"
"303","pR17uWbT3SK96y6WncOXbQ","El Cafetalito","el-cafetalito-los-angeles","salvadoran","3",25,"1",91331,"34.2285","-118.434"
"304","SV3fb7wj58hHbM_z1b83Jg","Weiler's Original Northridge Delicatessen","weilers-original-northridge-delicatessen-northridge","delis","3.5",258,"2",91325,"34.2352","-118.501"
"305","BPuhOyF5Un6TD7IJTNa-Eg","El Pollo Pio Pio","el-pollo-pio-pio-tujunga-2","mexican","4.5",193,"1",91042,"34.2481","-118.288"
"306","LfmGnCGjandVCSIuyWzPBw","Chili's","chilis-santa-clarita-2","tradamerican","2.5",195,"2",91387,"34.3944","-118.462"
"307","crtudOushz6uR-QaKxE3KQ","Tip Top Hamburgers","tip-top-hamburgers-arleta","burgers","3.5",147,"1",91331,"34.2268","-118.433"
"308","1WVaW7wsKebFF0MkZyHlUA","Captain's Sub Shop","captains-sub-shop-north-hills","sandwiches","4.5",56,"1",91343,"34.2215","-118.485"
"309","q0CtW7qCXzrwyk4bdJ4jxA","Mariscos El Caracol","mariscos-el-caracol-los-angeles","seafood","5",4,"1",91331,"34.2706","-118.411"
"310","eG1iIfiIJQfvjXVw6-Rmsw","Big Mama's & Papa's Pizzeria","big-mamas-and-papas-pizzeria-sunland","pizza","3.5",106,"2",91040,"34.2589","-118.303"
"311","qfsbWfb0kr9WkP7CVCg7Rg","Coco's Bakery Restaurant","cocos-bakery-restaurant-mission-hills-2","tradamerican","3",157,"2",91345,"34.2674","-118.468"
"312","M9rU47wXYvDOaACJ0JHwzg","Tommy's Famous Drive-In","tommys-famous-drive-in-san-fernando","restaurants","4",2,"1",91340,"34.2854","-118.439"
"313","iHtJW-7ptTtO7FTe3foWgA","El Calamar","el-calamar-los-angeles","mexican","4.5",12,"1",91331,"34.2776","-118.422"
"314","ZgW-P4r7EOExcBum3cWLmA","Mei Heang Chinese Fast Food","mei-heang-chinese-fast-food-sun-valley","chinese","4",10,"1",91352,"34.2169","-118.37"
"315","948C_BNJ0KIT_pYMQjxUdw","It's Juice Time","its-juice-time-los-angeles-5","juicebars","4.5",157,"1",91402,"34.2214","-118.429"
"316","O7G-WvOChk1dg8wbH-yyfg","Tamales House","tamales-house-north-hills","mexican","4",102,"1",91343,"34.2354","-118.468"
"317","RbXECP_E59X8uh0UqObpCw","Carnitas Loya Fast Food","carnitas-loya-fast-food-pacoima","mexican","4",91,"1",91331,"34.2596","-118.433"
"318","zzLBuLz4ORQF0V_QwgHtBA","Mariscos Camarena Estilo Nayarit","mariscos-camarena-estilo-nayarit-san-fernando","seafood","2.5",86,"2",91340,"34.2992","-118.439"
"319","VgJeXtf0L0hRr5QL08FVsA","Lenchita's","lenchitas-pacoima","mexican","3.5",192,"1",91331,"34.2605","-118.429"
"320","_i1a06O8_GinKa2qoGeeqg","WaBa Grill","waba-grill-sun-valley","hotdogs","2",39,"1",91352,"34.2238","-118.399"
"321","cnEpg3l87hicnpZjnJjnyg","Nayarit","nayarit-san-fernando","mexican","4",12,"2",91340,"34.2819","-118.446"
"322","xCuVj9vM_3mCDQpUh_Vp9w","Dos Arbolitos","dos-arbolitos-north-hills","mexican","4",271,"1",91343,"34.2346","-118.485"
"323","TOctYpU7Xq77XGfjUs76Bg","Yaqui Crepes & Raspados","yaqui-crepes-and-raspados-los-angeles","creperies","4",5,"1",91331,"34.2515","-118.441"
"324","UnzLFocUOxRjX48rUDzNhw","D' new Aristocrat","d-new-aristocrat-panorama-city-2","bakeries","4.5",86,"1",91402,"34.2213","-118.433"
"325","zOBfjq_nzq1in-QdNhDmaw","Miyo Fresh & Grill","miyo-fresh-and-grill-panorama-city","mexican","4",33,"1",91402,"34.2214","-118.428"
"326","z2HxAhelbx_obVHUf07FXQ","Panda Express","panda-express-sylmar","chinese","2.5",24,"2",91342,"34.3085","-118.431"
"327","on0E5205asN84hT0RWN6GQ","Mariscos El Tiburon","mariscos-el-tiburon-north-hollywood","seafood","4",19,"1",91605,"34.2141","-118.379"
"328","a8qxlIMLb8QtwmskwrNFBQ","In-N-Out Burger","in-n-out-burger-tujunga","hotdogs","4",230,"1",91042,"34.2411","-118.267"
"329","HguVGHi-FAxjVs08fpamuQ","Mariscos El Viejito","mariscos-el-viejito-sun-valley","mexican","4",67,"2",91352,"34.2377","-118.393"
"330","Flpk4Fq_iE7j8CLiksPtew","Birrieria Rosa Maria","birrieria-rosa-maria-los-angeles","mexican","4.5",33,"1",91331,"34.2599","-118.431"
"331","JXUCnOKtMdApeoPcYVGamA","Osaka Japan","osaka-japan-panorama-city","japanese","3.5",29,"1",91402,"34.2229","-118.449"
"332","Gvz4W3iLgjaLSDl4iXirBw","California Bowl Sushi & Teriyaki","california-bowl-sushi-and-teriyaki-northridge","japanese","3.5",201,"2",91325,"34.2343","-118.502"
"333","eMGMPTnrqMhXzf4wwc73aw","Daniel's Tacos","daniels-tacos-sun-valley-2","mexican","3.5",54,"1",91352,"34.2304","-118.368"
"334","5pnqXuaDcyEzH8gLv9bsFQ","Candilejas Restaurant","candilejas-restaurant-burbank","mexican","3.5",50,"2",91505,"34.2072","-118.352"
